submission,model_id,event_id,metric_set,threshold,CSI,Accuracy,Precision,Recall,F1,TP,FP,TN,FN
Team 4,1,37.0,CSI5,0.167,0.8466050766884923,0.940805504790386,0.9563314352874425,0.8806493748833738,0.9169313865493156,47194,2155,88711,6396
Team 4,1,42.0,CSI5,0.167,0.8262186314193806,0.9016746007258195,0.9453444753946146,0.8676654565287791,0.9048408741479368,254534,14716,236417,38821
Team 4,1,44.0,CSI5,0.167,0.5207322317095645,0.8476010291269722,0.9695083346608339,0.5294024494420616,0.6848440782032639,237356,7465,977636,210991
Team 4,1,48.0,CSI5,0.167,0.8513656919887023,0.9163985248527057,0.9427314208855496,0.8977983306704864,0.9197163971145874,260735,15839,238233,29681
Team 4,1,51.0,CSI5,0.167,0.8572956091197858,0.9164168907303742,0.9770008969507249,0.8749531962557004,0.9231654938613433,273401,6436,225577,39074
Team 4,1,52.0,CSI5,0.167,0.5221041661311692,0.8573258325380482,0.960899164398113,0.5334372664786957,0.6860294817512198,223435,9092,1005497,195424
Team 4,1,53.0,CSI5,0.167,0.8481861920855045,0.936873511657529,0.8917126104839416,0.9455827765404603,0.9178579471242625,50948,6187,84389,2932
Team 4,1,59.0,CSI5,0.167,0.8337458613263042,0.9283934208340255,0.858997499544619,0.9659423123475411,0.9093363250709953,51874,8515,82238,1829
Team 4,1,62.0,CSI5,0.167,0.9021684747099576,0.938949986041933,0.9697867992040167,0.9282586576547113,0.9485684225184314,306537,9550,204710,23691
Team 4,1,65.0,CSI5,0.167,0.5588450513777958,0.8120008538851775,0.9287027868156741,0.5838959119760407,0.7169988458876742,341380,26208,822581,243279
Team 4,1,66.0,CSI5,0.167,0.8445439517229204,0.9273608111351092,0.8807451544873297,0.9535899387481425,0.9157211471530001,52621,7125,71037,2561
Team 4,1,67.0,CSI5,0.167,0.715608483899784,0.8111436799341767,0.9637408560659109,0.7354083059537749,0.8342328574560555,258749,9735,182909,93095
Team 4,1,69.0,CSI5,0.167,0.829344473509546,0.9394833028742317,0.8668965657967229,0.9503612732926202,0.9067121972041404,42484,6523,93230,2219
Team 4,1,73.0,CSI5,0.167,0.6802798324188183,0.8081243296454651,0.9565062112469396,0.7019948904026098,0.8097220704476742,222293,10108,217721,94366
Team 4,1,75.0,CSI5,0.167,0.6682351971165739,0.7930790026593791,0.9654870193412242,0.6845880947496712,0.8011282800789372,226930,8112,204892,104554
Team 4,1,80.0,CSI5,0.167,0.5794684177514628,0.8096338339444472,0.9499595775857713,0.5977131902474383,0.7337511927923146,376013,19807,784555,253073
Team 4,1,81.0,CSI5,0.167,0.5373074791461482,0.8171234673319158,0.9373745211789775,0.5573134831131551,0.6990240878091347,304418,20338,866886,241806
Team 4,1,83.0,CSI5,0.167,0.8202301615139216,0.9254928836462314,0.836806679730766,0.9764186582892591,0.9012378531643712,49108,9577,84585,1186
Team 4,1,88.0,CSI5,0.167,0.841367416232599,0.9081026579098161,0.9725627297280459,0.8618237318958238,0.9138506620846153,265390,7487,229061,42550
Team 4,1,97.0,CSI5,0.167,0.5391623169736046,0.8507619390448764,0.9567284903900553,0.5526387260454548,0.7005918882340345,250284,11320,969239,202605
Team 4,1,5.0,CSI30,1.0,0.8987697176987085,0.9963580464583242,0.9533246696989387,0.940139904950072,0.9466863825783035,17606,862,524899,1121
Team 4,1,8.0,CSI30,1.0,0.7767688507918059,0.9914248720567471,0.9657913157359947,0.7987450746045678,0.874361175845292,42772,1515,1378384,10777
Team 4,1,18.0,CSI30,1.0,0.8957156633145061,0.9943229541636669,0.9355395683453237,0.9546322125972692,0.9449894629750745,6502,448,126085,309
Team 4,1,22.0,CSI30,1.0,0.9398183194549584,0.9977986376474497,0.9792940248471702,0.95887236918324,0.9689756097560975,4966,105,139172,213
Team 4,1,26.0,CSI30,1.0,0.8887329872316543,0.9940529757619391,0.912285755437131,0.971770481742866,0.941089072134314,6334,609,126217,184
Team 4,1,29.0,CSI30,1.0,0.855323559899304,0.993236694910561,0.8910829990743597,0.9551843889531999,0.9220209114853539,5776,706,137703,271
Team 4,1,31.0,CSI30,1.0,0.9240506329113924,0.9972171457052666,0.9868845843422115,0.935539403213466,0.9605263157894737,4891,65,139163,337
Team 4,1,33.0,CSI30,1.0,0.6972949763847145,0.9909364393705646,0.9646978954514596,0.7155535972807956,0.8216544396660763,11368,416,528185,4519
Team 4,1,35.0,CSI30,1.0,0.778454912954273,0.9923917714489817,0.9704958719546168,0.7973242894594482,0.8754283364554302,38321,1165,1384221,9741
Team 4,1,37.0,CSI30,1.0,0.8987592159683511,0.996102619482749,0.9600461006530926,0.933682047450028,0.9466805568709157,4998,208,138895,355
Team 4,1,42.0,CSI30,1.0,0.8943948009748173,0.9954636282158652,0.9215012554513017,0.9681584671634192,0.9442538593481989,20919,1782,521099,688
Team 4,1,44.0,CSI30,1.0,0.7829505445391028,0.9916997337887388,0.9865302838754166,0.7914108166915602,0.8782638945731359,42919,586,1378631,11312
Team 4,1,48.0,CSI30,1.0,0.9061398287624193,0.9962349950779448,0.9532777804537353,0.9482535575679172,0.9507590315142198,19791,970,522647,1080
Team 4,1,51.0,CSI30,1.0,0.9019056983658753,0.9961523486284363,0.9555511459470185,0.9414007135526122,0.9484231517270243,19262,896,523131,1199
Team 4,1,52.0,CSI30,1.0,0.8011348505643526,0.9932275185427026,0.9820953241926573,0.8130093131548312,0.8895889725450947,39109,713,1384631,8995
Team 4,1,53.0,CSI30,1.0,0.9224452554744526,0.9970579276734785,0.9645105895821409,0.954854552323385,0.9596582819174181,5055,186,138976,239
Team 4,1,59.0,CSI30,1.0,0.9432358939496941,0.9976878772775101,0.9783183500793231,0.9633744141642075,0.97078887528424,5550,123,138572,211
Team 4,1,62.0,CSI30,1.0,0.8740004417936823,0.9947620516889261,0.9456500956022944,0.9202251372220672,0.9327643924748928,19783,1137,521853,1715
Team 4,1,65.0,CSI30,1.0,0.7814062769443008,0.9929254496849554,0.9772476074942714,0.7958856590849214,0.877291482642208,36251,844,1387056,9297
Team 4,1,66.0,CSI30,1.0,0.9146018388655135,0.9958903287736981,0.9571102413568167,0.9536886577835554,0.9553963861305551,5869,263,126927,285
Team 4,1,67.0,CSI30,1.0,0.7065057403591404,0.9908446099822218,0.9659502535619415,0.7245501750996256,0.8280144902535793,12000,423,527503,4562
Team 4,1,69.0,CSI30,1.0,0.9421145894861194,0.9979647782023592,0.989454094292804,0.9516706443914081,0.9701946472019465,4785,51,139377,243
Team 4,1,73.0,CSI30,1.0,0.7046094189755457,0.9913257959771381,0.9649678800856532,0.7231065468549422,0.8267106952852687,11266,409,528499,4314
Team 4,1,75.0,CSI30,1.0,0.7151603498542274,0.9910282687589075,0.9632451111285636,0.7352235942932502,0.8339282678905321,12265,468,527338,4417
Team 4,1,80.0,CSI30,1.0,0.777261400941344,0.9921427216055274,0.9833616893514812,0.7876194865834352,0.8746731353414414,39303,665,1382882,10598
Team 4,1,81.0,CSI30,1.0,0.7593654284143564,0.9914499863266752,0.962304993655296,0.7826456482586964,0.8632264976341398,38676,1515,1382516,10741
Team 4,1,83.0,CSI30,1.0,0.9401593161064697,0.997867862878662,0.9954741822670232,0.9441951219512195,0.9691568195473662,4839,22,139309,286
Team 4,1,88.0,CSI30,1.0,0.9440067057837385,0.9975463187434801,0.979602487713652,0.9629344619725535,0.9711969644705071,22524,469,520628,867
Team 4,1,97.0,CSI30,1.0,0.7879203710862003,0.992345031002171,0.9862109006459104,0.7966972835645886,0.8813819494740939,40767,570,1381708,10403
Team 4,2,4.0,CSI5,0.167,0.980038357616949,0.9812989090544458,0.9897437444382438,0.9900934327971624,0.9899185577358837,1574904,16320,108319,15758
Team 4,2,8.0,CSI5,0.167,0.9767188906043092,0.9782504644957357,0.9885197508033712,0.9879251218691634,0.988222346886879,1565151,18177,112843,19130
Team 4,2,17.0,CSI5,0.167,0.9541871732934832,0.9601620939998285,0.9832124170499559,0.9699902541419897,0.9765565820241742,1423257,24301,223710,44033
Team 4,2,18.0,CSI5,0.167,0.9658048073662251,0.9696463837919443,0.9840737153477658,0.9811406439219944,0.9826049908385414,187963,3042,24631,3613
Team 4,2,22.0,CSI5,0.167,0.9461942683785687,0.9546999074112082,0.9644125166341806,0.9804260574251312,0.9723533603527368,174658,6445,34659,3487
Team 4,2,29.0,CSI5,0.167,0.9680679458041508,0.9717398939105766,0.9844916142557651,0.9830592742230921,0.9837749228811296,187841,2959,25212,3237
Team 4,2,31.0,CSI5,0.167,0.9496493147159127,0.9571719825403993,0.9689565369632774,0.979448948666615,0.9741744913282397,177102,5674,32757,3716
Team 4,2,35.0,CSI5,0.167,0.9611447254760458,0.9646248675888371,0.9835791427131667,0.9768190716174847,0.9801874517371364,1500988,25059,153634,35620
Team 4,2,37.0,CSI5,0.167,0.9655179593961478,0.9697877755428759,0.9805969991435187,0.9843230908029507,0.9824565120664448,185476,3670,27149,2954
Team 4,2,42.0,CSI5,0.167,0.9674525711312593,0.9703485233511961,0.9910934610803661,0.9759374574766567,0.9834570706576036,602454,5414,60819,14854
Team 4,2,44.0,CSI5,0.167,0.9296995138219777,0.9406197512856345,0.9677057133558773,0.9594679108198589,0.9635692056330653,1346997,44952,266449,56903
Team 4,2,51.0,CSI5,0.167,0.9599466748182868,0.9642505892551803,0.985420478782787,0.9737768678275158,0.9795640740147042,1469663,21744,184317,39577
Team 4,2,52.0,CSI5,0.167,0.9699701287704952,0.9721903036260108,0.9859787008844981,0.9835366857869465,0.9847561794004221,1540783,21911,126816,25791
Team 4,2,53.0,CSI5,0.167,0.9646179127307303,0.9687706671410132,0.9810020810998298,0.9829806056840144,0.981990346804845,186669,3615,25733,3232
Team 4,2,54.0,CSI5,0.167,0.961951868156222,0.9655460230149282,0.9786773937328653,0.9825442310561435,0.9806070003748184,190984,4161,20711,3393
Team 4,2,59.0,CSI5,0.167,0.965210865503705,0.9697649704217579,0.9816657237101957,0.9829301010619251,0.9822975055211807,183919,3435,28701,3194
Team 4,2,60.0,CSI5,0.167,0.9585724345230588,0.963232109116709,0.9838516988347227,0.9738950998921527,0.9788480810070068,1459300,23952,192933,39116
Team 4,2,61.0,CSI5,0.167,0.9752112781218063,0.9766861095384183,0.9926737432785909,0.9822811267128976,0.9874500909584899,626937,4627,40668,11309
Team 4,2,62.0,CSI5,0.167,0.9849288758637049,0.9855926711053178,0.9955111378538537,0.9893226016205173,0.9924072220825861,643587,2902,30106,6946
Team 4,2,65.0,CSI5,0.167,0.932957608702468,0.9439025570439241,0.9608594474857437,0.9698144090966703,0.965316160584331,1339047,54546,280030,41678
Team 4,2,66.0,CSI5,0.167,0.9674282588356791,0.9709417146714466,0.9888741984876435,0.9780741200186075,0.9834445088312409,189228,2129,23650,4242
Team 4,2,67.0,CSI5,0.167,0.9809258131882528,0.9818942828594042,0.9933233136216576,0.9874363322405931,0.990371074633508,636459,4278,34706,8098
Team 4,2,73.0,CSI5,0.167,0.9228284910289605,0.9363516957082169,0.9670717542866794,0.9527661052671526,0.9598656305899946,1305543,44453,300582,64723
Team 4,2,76.0,CSI5,0.167,0.9638354782261412,0.9686110312931872,0.9794775123092204,0.9837010737232776,0.9815847497538212,183415,3843,28952,3039
Team 4,2,77.0,CSI5,0.167,0.9128511964832765,0.9292666418313754,0.9586090891947954,0.9503077398190874,0.9544403643749476,1270876,54874,323096,66455
Team 4,2,82.0,CSI5,0.167,0.9632548813734637,0.9670291103427329,0.9843813492474524,0.9782052305599195,0.9812835720032287,1482561,23523,176185,33032
Team 4,2,84.0,CSI5,0.167,0.9217904054894372,0.943027491967882,0.9643860987309277,0.9542747590704826,0.9593037855287634,1151802,42535,465774,55190
Team 4,2,88.0,CSI5,0.167,0.9683673665651547,0.9712359521739916,0.9854306856600785,0.9824328956517384,0.9839295072799115,1510411,22331,155551,27008
Team 4,2,90.0,CSI5,0.167,0.9614569400144047,0.9658288065167914,0.9770746524600963,0.9836469380773178,0.9803497802070985,186888,4385,24869,3107
Team 4,2,99.0,CSI5,0.167,0.9170957795996326,0.9393191049267738,0.9559728637149744,0.9575390301122108,0.9567553059776277,1151411,53028,459804,51058
Team 4,2,4.0,CSI30,1.0,0.9391042459144828,0.9755757152826239,0.9793098430579598,0.9581139176870638,0.968595935874093,646084,13650,1027322,28245
Team 4,2,8.0,CSI30,1.0,0.9342160085181241,0.975147219059512,0.9783673192347597,0.9539206232155351,0.9659893252914005,605400,13386,1067271,29244
Team 4,2,17.0,CSI30,1.0,0.9541210902139343,0.981237695308287,0.9845440062606557,0.9686296076530095,0.9765219719413382,669294,10507,1013824,21676
Team 4,2,18.0,CSI30,1.0,0.9516196398737702,0.9809805289875895,0.9807255422435851,0.9697564436036888,0.9752101489768985,82022,1612,133057,2558
Team 4,2,22.0,CSI30,1.0,0.9254085041076103,0.9849258149410032,0.970209644597984,0.9524727635949731,0.9612593921065278,41003,1259,174941,2046
Team 4,2,29.0,CSI30,1.0,0.9530082090524645,0.9819064169049802,0.9900444247548025,0.9622293983973209,0.9759387642459864,80452,809,134830,3158
Team 4,2,31.0,CSI30,1.0,0.9237340824832477,0.9848938877714379,0.9692657114552878,0.9516071640374807,0.960355270402911,40115,1272,175822,2040
Team 4,2,35.0,CSI30,1.0,0.9213722033329136,0.9781595183585855,0.9612434502525745,0.9569208300636498,0.9590772696041431,438997,17700,1238841,19763
Team 4,2,37.0,CSI30,1.0,0.9443337907021349,0.9827912556043585,0.9792839657282741,0.9635829883327061,0.9713700345259324,64006,1354,151470,2419
Team 4,2,42.0,CSI30,1.0,0.934899284700486,0.9797349390892426,0.9786775558398111,0.9543378557310357,0.9663544682587489,198926,4334,470763,9518
Team 4,2,44.0,CSI30,1.0,0.8748916547469098,0.9829178668933324,0.9330740752546665,0.9334693951928859,0.9332716933608739,204904,14697,1481096,14604
Team 4,2,51.0,CSI30,1.0,0.9365444052883448,0.9788264566976874,0.9682835012066648,0.966183905766995,0.9672325640773484,536034,17558,1142948,18761
Team 4,2,52.0,CSI30,1.0,0.9465991418724062,0.9800827959640903,0.9835687766152686,0.9618088201661881,0.9725671007559222,605601,10117,1075536,24047
Team 4,2,53.0,CSI30,1.0,0.9327310135074693,0.9794206587031183,0.9741521596960543,0.9564007704772679,0.9651948532814959,62562,1660,152175,2852
Team 4,2,54.0,CSI30,1.0,0.9264384908737677,0.9720226774124398,0.975785976834367,0.9482379800905866,0.9618147636300253,77252,1917,135863,4217
Team 4,2,59.0,CSI30,1.0,0.9435616273290054,0.9829098422341721,0.9830056334049931,0.9592086727506585,0.9709613670709497,62644,1083,152858,2664
Team 4,2,60.0,CSI30,1.0,0.9246832118469055,0.9755914559602076,0.9600083669974245,0.961729085707764,0.9608679559890683,514024,21413,1159409,20455
Team 4,2,61.0,CSI30,1.0,0.9442586844802395,0.9775624285887752,0.983770991499271,0.9592003248910876,0.9713302988101802,259809,4286,408395,11051
Team 4,2,62.0,CSI30,1.0,0.9435763571369191,0.975176324463346,0.9906090830066295,0.952092874997903,0.9709691658596843,283757,2690,382816,14278
Team 4,2,65.0,CSI30,1.0,0.9268567806872927,0.9773940550375707,0.9725453404666757,0.9517594577999369,0.9620401370533529,491362,13871,1185163,24905
Team 4,2,66.0,CSI30,1.0,0.9508606329816769,0.9806247690981487,0.9795859997854921,0.9700832005664719,0.9748114415824677,82200,1713,132801,2535
Team 4,2,67.0,CSI30,1.0,0.9479862470170266,0.9787313416459291,0.9861034093911775,0.9608222824175306,0.9732987062600558,264965,3734,404038,10804
Team 4,2,73.0,CSI30,1.0,0.8786730384971378,0.9821943787125408,0.9516825071744808,0.9197016253435508,0.9354187987921949,221191,11230,1463568,19312
Team 4,2,76.0,CSI30,1.0,0.942063657166632,0.9822165665521849,0.9824275951838595,0.9582099026661024,0.9701676396550801,63399,1134,151951,2765
Team 4,2,77.0,CSI30,1.0,0.8730972769009708,0.9810010021564728,0.9607785162426564,0.905366444579043,0.9322497957452649,224214,9153,1458498,23436
Team 4,2,82.0,CSI30,1.0,0.9340264820996206,0.977427285356914,0.969627073313534,0.9621776464062797,0.9658879966169042,548168,17171,1128414,21548
Team 4,2,84.0,CSI30,1.0,0.9181475746291585,0.9844686151293564,0.9596746223409721,0.9549915473333355,0.9573273576791055,298835,12557,1389825,14084
Team 4,2,88.0,CSI30,1.0,0.9343282196983217,0.9785472054175914,0.9755140448129688,0.9567664672847324,0.966049308678379,523534,13141,1154969,23657
Team 4,2,90.0,CSI30,1.0,0.9243922479741599,0.9756578137186487,0.9645950980102297,0.9568577419969791,0.9607108415109062,65251,2395,148661,2942
Team 4,2,99.0,CSI30,1.0,0.8788686397232703,0.9795441149978925,0.9267398600685824,0.9444877274211261,0.9355296279283418,254581,20125,1425632,14963
Team 5,1,5.0,CSI5,0.167,0.8930594947671844,0.940584549154435,0.9480601058379304,0.939001713513119,0.9435091683444595,270163,14801,241974,17550
Team 5,1,8.0,CSI5,0.167,0.8605532274869597,0.9404317422048096,0.9156236696466582,0.9346742938228904,0.9250509093462539,526946,48559,821114,36829
Team 5,1,18.0,CSI5,0.167,0.7936149210307565,0.8808345332373411,0.7971455036463974,0.9944501407808863,0.884933451127493,61102,15549,56352,341
Team 5,1,22.0,CSI5,0.167,0.7739542061760821,0.8945492052943457,0.7817849326977846,0.9872234104976245,0.8725751808942239,52156,14558,77067,675
Team 5,1,26.0,CSI5,0.167,0.8831590559500319,0.9436045116390689,0.889419165049759,0.9920934129228192,0.9379548192274056,56841,7067,68983,453
Team 5,1,29.0,CSI5,0.167,0.9269419727213385,0.9705585091654206,0.9802357899326055,0.9445961558659804,0.9620860262981948,53961,1088,86242,3165
Team 5,1,31.0,CSI5,0.167,0.807322661744582,0.9161751675250596,0.8220778379079037,0.9782512291526078,0.8933907362897616,50737,10981,81610,1128
Team 5,1,33.0,CSI5,0.167,0.9325784767260372,0.9560486181513642,0.988715415196853,0.9426115135775469,0.9651131769881962,331015,3778,189542,20153
Team 5,1,35.0,CSI5,0.167,0.8094947958732243,0.9155860554411461,0.9948127782496561,0.8129260950405384,0.8947191201868908,514166,2681,798279,118322
Team 5,1,37.0,CSI5,0.167,0.7736037957602403,0.8919878717394916,0.776691674557506,0.9948871058033215,0.8723524358817033,53316,15329,75537,274
Team 5,1,42.0,CSI5,0.167,0.8425881646066313,0.9056930547597009,0.8932345829866889,0.9369501116394812,0.9145702558949336,274859,32853,218280,18496
Team 5,1,44.0,CSI5,0.167,0.849009171340909,0.9492587104659534,0.924560419935165,0.9122019328778825,0.9183395999330866,408983,33371,951730,39364
Team 5,1,48.0,CSI5,0.167,0.8713785807291666,0.9245290988965781,0.9054467633924942,0.9586076524709383,0.931269161357657,278395,29072,225000,12021
Team 5,1,51.0,CSI5,0.167,0.9357276018796703,0.9616924523589133,0.9618329073188964,0.9718121449715977,0.966796775508125,303667,12050,219963,8808
Team 5,1,52.0,CSI5,0.167,0.8495863175539401,0.9531758389561393,0.9326507467533266,0.9051160414363784,0.9186771220037027,379116,27377,987212,39743
Team 5,1,53.0,CSI5,0.167,0.8097756289189393,0.9128454339037493,0.813277693474962,0.9947104677060133,0.8948906328268492,53595,12305,78271,285
Team 5,1,59.0,CSI5,0.167,0.8948694496695256,0.9578279891454837,0.9243480275940748,0.9655885146081225,0.9445183147847944,51855,4244,86509,1848
Team 5,1,62.0,CSI5,0.167,0.951176802303149,0.9697881312352155,0.979515988043352,0.9704810010053659,0.9749775634687636,320480,6702,207558,9748
Team 5,1,65.0,CSI5,0.167,0.7305152477525776,0.8895397670511941,0.9932820519940944,0.7341424659502377,0.8442748466981712,429223,2903,845886,155436
Team 5,1,66.0,CSI5,0.167,0.9421702179218666,0.9749445044396449,0.9545621942023395,0.9864086115037513,0.9702241433091217,54432,2591,75571,750
Team 5,1,67.0,CSI5,0.167,0.924336168388756,0.9507225136274813,0.991637951116503,0.9315975261763736,0.9606805542325814,327777,2764,189880,24067
Team 5,1,69.0,CSI5,0.167,0.7298139260756084,0.8889281165199092,0.7469580503946779,0.9695098762946558,0.8438062788999757,43340,14682,85071,1363
Team 5,1,73.0,CSI5,0.167,0.9062805895569,0.9446103495393838,0.9826742681546174,0.9209970346650498,0.9508365080374216,291642,5142,222687,25017
Team 5,1,75.0,CSI5,0.167,0.9014422427279798,0.9397195163162457,0.9948995824219526,0.905627420931327,0.9481668414336789,300201,1539,211465,31283
Team 5,1,80.0,CSI5,0.167,0.725168496235478,0.8790154927140712,0.9957848694876342,0.7274013409931234,0.8406929500716962,457598,1937,802425,171488
Team 5,1,81.0,CSI5,0.167,0.7659730350168509,0.9097504757758914,0.9847275518035303,0.7751819766249743,0.8674798763385897,423423,6567,880657,122801
Team 5,1,83.0,CSI5,0.167,0.7939357734472124,0.911647837403777,0.8085568179949685,0.9777309420606832,0.8851328851328851,49174,11643,82519,1120
Team 5,1,88.0,CSI5,0.167,0.8376994890760201,0.9074708717180177,0.9905605393977487,0.8444404754172891,0.9116827795356338,260037,2478,234070,47903
Team 5,1,97.0,CSI5,0.167,0.757558681879002,0.9198610622778085,0.9448863875668618,0.7925805219380466,0.8620579098606229,358951,20937,959622,93938
Team 5,1,5.0,CSI30,1.0,0.9626495324661756,0.9986868397466978,0.9779240076416896,0.9840337480642922,0.980969364669559,18428,416,525345,299
Team 5,1,8.0,CSI30,1.0,0.9342973567487649,0.9974578777883816,0.9643967169790252,0.9676744663765897,0.9660328113348249,51818,1913,1377986,1731
Team 5,1,18.0,CSI30,1.0,0.8469646939293879,0.9909632229421647,0.8625193998965339,0.9791513727793275,0.9171422677576841,6669,1063,125470,142
Team 5,1,22.0,CSI30,1.0,0.9649585531273549,0.9987124106994517,0.9754332508093696,0.9889940142884727,0.9821668264621285,5122,129,139148,57
Team 5,1,26.0,CSI30,1.0,0.8998443910029708,0.9946904247660188,0.9202835648148148,0.9759128567045106,0.9472822040208487,6361,551,126275,157
Team 5,1,29.0,CSI30,1.0,0.9499517219182492,0.9978470953092984,0.9724876441515651,0.9761865387795601,0.9743335809193695,5903,167,138242,144
Team 5,1,31.0,CSI30,1.0,0.9762308998302207,0.9991277620867254,0.9860899390243902,0.9898622800306044,0.9879725085910653,5175,73,139155,53
Team 5,1,33.0,CSI30,1.0,0.9201814615007357,0.9976087627275533,0.9724651765468092,0.9447976332850758,0.9584317731945596,15010,425,528176,877
Team 5,1,35.0,CSI30,1.0,0.9354163703959532,0.9977822704416205,0.9754051477597712,0.958012567100828,0.966630627604522,46044,1161,1384225,2018
Team 5,1,37.0,CSI30,1.0,0.9570753001091306,0.9983662845433904,0.9731829110412429,0.983000186811134,0.9780669144981413,5262,145,138958,91
Team 5,1,42.0,CSI30,1.0,0.93817192505156,0.9974122478364996,0.9476110273911887,0.9894941454158375,0.9680997985012112,21380,1182,521699,227
Team 5,1,44.0,CSI30,1.0,0.9377940781823061,0.9975743800961039,0.9692319071040272,0.9665689365860854,0.9678985901969291,52418,1664,1377553,1813
Team 5,1,48.0,CSI30,1.0,0.9507100320659643,0.9980238315628627,0.9558329111592134,0.994394135403191,0.9747322938192748,20754,959,522658,117
Team 5,1,51.0,CSI30,1.0,0.9593089663049685,0.998429717459338,0.9733919258257678,0.9851424661551244,0.9792319463674124,20157,551,523476,304
Team 5,1,52.0,CSI30,1.0,0.9185096437129276,0.997105580390778,0.9433182047402925,0.9721644769665724,0.957524135177469,46765,2810,1382534,1339
Team 5,1,53.0,CSI30,1.0,0.9682422451994092,0.9988093260231489,0.9772642564293701,0.9905553456743483,0.9838649155722327,5244,122,139040,50
Team 5,1,59.0,CSI30,1.0,0.9806863252284876,0.9992246774104225,0.9933624454148472,0.9871550078111438,0.9902489987811248,5687,38,138657,74
Team 5,1,62.0,CSI30,1.0,0.9558081965710095,0.9982295293927507,0.9850703959179816,0.9698576611777839,0.9774048378023625,20850,316,522674,648
Team 5,1,65.0,CSI30,1.0,0.9348314606741573,0.997875751335242,0.9737610629333214,0.9589883200140511,0.9663182346109175,43680,1177,1386723,1868
Team 5,1,66.0,CSI30,1.0,0.9246340703830582,0.9963702903767698,0.956815984531099,0.9649008774780631,0.96084142394822,5938,268,126922,216
Team 5,1,67.0,CSI30,1.0,0.8959860383944154,0.9967161810728611,0.9608234560199626,0.9299601497403696,0.945139911634757,15402,628,527298,1160
Team 5,1,69.0,CSI30,1.0,0.9852216748768473,0.999480810765908,0.9906875371507826,0.994431185361973,0.9925558312655086,5000,47,139381,28
Team 5,1,73.0,CSI30,1.0,0.9022429906542057,0.9971183937938026,0.9685639756538024,0.9294608472400514,0.948609609904687,14481,470,528438,1099
Team 5,1,75.0,CSI30,1.0,0.8921771048405598,0.9965472149983103,0.9537706928264869,0.9325020980697758,0.9430164888457807,15556,754,527052,1126
Team 5,1,80.0,CSI30,1.0,0.9324083603831842,0.9976176324498691,0.9869479594402079,0.9440492174505521,0.9650220724550103,47109,623,1382924,2792
Team 5,1,81.0,CSI30,1.0,0.9394638912658455,0.9978778441910694,0.9826405511729076,0.9553190197705244,0.9687871947465627,47209,834,1383197,2208
Team 5,1,83.0,CSI30,1.0,0.9872340425531915,0.999543113473999,0.9912604389201787,0.9959024390243902,0.9935760171306209,5104,45,139286,21
Team 5,1,88.0,CSI30,1.0,0.9535392643716859,0.9979724071053907,0.9838898779799383,0.9686631610448463,0.9762171477811288,22658,371,520726,733
Team 5,1,97.0,CSI30,1.0,0.9207255944161764,0.9970762804091952,0.9663113175709209,0.9512605042016806,0.958726844784968,48676,1697,1380581,2494
Team 5,2,4.0,CSI5,0.167,0.9774342982905454,0.9789652078556474,0.9947368722547433,0.9825154558290825,0.9885883936933013,1562850,8269,116370,27812
Team 5,2,8.0,CSI5,0.167,0.9721707899187255,0.9741071683628704,0.9925358382756431,0.979330686917283,0.9858890466162815,1551535,11668,119352,32746
Team 5,2,17.0,CSI5,0.167,0.9391706165757028,0.9472459935603139,0.9856800680120926,0.9521621492683792,0.968631237032813,1397098,20297,227714,70192
Team 5,2,18.0,CSI5,0.167,0.9516079112628668,0.955785431176425,0.956132695336403,0.9950515722219903,0.9752039902800871,190628,8746,18927,948
Team 5,2,22.0,CSI5,0.167,0.9270429285151213,0.9362596864751949,0.9298049030798714,0.9968059726627185,0.9621404015420167,177576,13406,27698,569
Team 5,2,29.0,CSI5,0.167,0.9642373532205583,0.9677170705453617,0.9654080414415508,0.99874396843174,0.9817931133827562,190838,6838,21333,240
Team 5,2,31.0,CSI5,0.167,0.9237121731215676,0.9319540796081168,0.9245395036517271,0.999032176000177,0.9603434297789769,180643,14744,23687,175
Team 5,2,35.0,CSI5,0.167,0.9564303996812655,0.9595802719172903,0.9653156130164919,0.9904679658052021,0.9777300535067168,1521961,54685,124008,14647
Team 5,2,37.0,CSI5,0.167,0.9406280618263982,0.945828715296307,0.9418663436462927,0.9986042562224698,0.969405812818287,188167,11614,19205,263
Team 5,2,42.0,CSI5,0.167,0.9440559010319173,0.9467888539239051,0.9492111261981572,0.994280002851089,0.971222998814804,613777,32841,33392,3531
Team 5,2,44.0,CSI5,0.167,0.9134897370492289,0.9244511604668801,0.9356818397834294,0.9746933542275091,0.9547892725653301,1368372,94061,217340,35528
Team 5,2,51.0,CSI5,0.167,0.9583372074403517,0.9623826955152478,0.9740740278908961,0.9834214571572447,0.9787254246095319,1484219,39504,166557,25021
Team 5,2,52.0,CSI5,0.167,0.9729679041062957,0.9749594969046249,0.985747861095206,0.9868502860381955,0.9862987655108615,1545974,22352,126375,20600
Team 5,2,53.0,CSI5,0.167,0.9567881312341782,0.9609165834279746,0.9575994024246217,0.999115328513278,0.9779169404821729,189733,8401,20947,168
Team 5,2,54.0,CSI5,0.167,0.9377795164546446,0.9412403249273656,0.9387134514232673,0.9989402038307001,0.9678908343198952,194171,12677,12195,206
Team 5,2,59.0,CSI5,0.167,0.9310865116001136,0.9368799857696044,0.9317128591502974,0.999278510846387,0.9643136193091709,186978,13704,18432,135
